,Date,code,Open,Close,High,Low,Vol,VoT,exchange,CLOSE,HIGH,LOW,MTR,DMP,DMM,PDI,MDI,ADX,ADXR
3548,8/4/16,600519,67.25,66.7,68.73,64.62,21794,666165440,0.17,66.7,68.73,64.62,103.45,15.04,22.26,14.54,21.52,21.65,30.71
3549,8/5/16,600519,66.89,66.33,68.77,65.43,20308,622324416,0.16,66.33,68.77,65.43,102.95,13.61,22.26,13.22,21.62,19.76,28.62
3550,8/8/16,600519,66.55,68.5,68.7,63.46,22007,672724160,0.18,68.5,68.7,63.46,97.44,13.61,14.12,13.97,14.49,17.26,24.27
3551,8/9/16,600519,68.57,76.15,78.07,66.82,39290,1230571984,0.31,76.15,78.07,66.82,105.32,22.98,14.12,21.82,13.41,18.55,22.26
3552,8/10/16,600519,75.45,74.21,76.9,73.73,20945,659451040,0.17,74.21,76.9,73.73,99.45,16.25,14.12,16.34,14.2,16.21,19.46
3553,8/11/16,600519,74.78,77.17,81.97,74.41,31940,1016399248,0.25,77.17,81.97,74.41,99.39,21.32,12.5,21.45,12.58,17.05,19.17
3554,8/12/16,600519,77.8,77.37,77.8,74.41,23353,737487488,0.19,77.37,77.8,74.41,95.59,21.32,12.12,22.3,12.68,18.41,20.03
3555,8/15/16,600519,76.2,79.18,82.09,74.55,34110,1084418384,0.27,79.18,82.09,74.55,92.13,20.3,12.12,22.03,13.16,18.59,19.18
3556,8/16/16,600519,82.4,69.92,82.88,68.4,88379,2755749504,0.7,69.92,82.88,68.4,94.31,19.2,18.27,20.36,19.37,18.7,17.98
3557,8/17/16,600519,70.0,68.56,71.37,66.9,43754,1347397792,0.35,68.56,71.37,66.9,90.98,19.2,19.77,21.1,21.73,14.96,16.76
3558,8/18/16,600519,68.35,66.83,70.05,65.53,31006,951674784,0.25,66.83,70.05,65.53,89.62,19.2,21.14,21.42,23.59,14.6,15.4
3559,8/19/16,600519,66.2,66.88,67.85,65.2,19141,585467696,0.15,66.88,67.85,65.2,83.32,19.2,13.47,23.04,16.17,13.17,15.11
3560,8/22/16,600519,66.53,67.72,69.98,66.4,20813,640455200,0.17,67.72,69.98,66.4,79.25,21.33,11.32,26.91,14.28,13.7,16.05
3561,8/23/16,600519,67.73,67.28,69.44,66.2,19914,612752800,0.16,67.28,69.44,66.2,78.74,21.33,11.52,27.09,14.63,14.47,16.53
3562,8/24/16,600519,67.42,65.68,67.89,64.23,22779,695005296,0.18,65.68,67.89,64.23,78.29,20.9,13.49,26.7,17.23,17.65,18.17
3563,8/25/16,600519,65.6,63.41,65.78,60.47,25363,766099104,0.2,63.41,65.78,60.47,80.26,20.86,17.25,25.99,21.49,18.98,16.97
3564,8/26/16,600519,63.54,61.85,64.95,60.8,21436,648346752,0.17,61.85,64.95,60.8,79.17,20.86,15.28,26.35,19.3,20.75,17.67
3565,8/29/16,600519,68.4,67.93,69.2,65.6,38056,1169052448,0.3,67.93,69.2,65.6,75.27,15.74,15.28,20.91,20.3,18.08,15.63
3566,8/30/16,600519,67.4,66.26,68.9,65.07,21171,649198656,0.17,66.26,68.9,65.07,75.93,15.74,15.81,20.73,20.82,13.0,13.35
3567,8/31/16,600519,67.1,70.59,71.16,65.94,40401,1250762224,0.32,70.59,71.16,65.94,73.39,12.93,15.81,17.62,21.54,9.7,12.08
3568,9/1/16,600519,70.1,69.11,72.4,68.65,17186,532785264,0.14,69.11,72.4,68.65,73.75,14.17,15.81,19.21,21.44,7.02,12.33
3569,9/2/16,600519,68.4,66.18,69.85,65.28,18572,570909568,0.15,66.18,69.85,65.28,70.78,9.88,19.18,13.96,27.1,10.77,14.88
3570,9/5/16,600519,66.6,68.9,69.4,66.21,19139,589626256,0.15,68.9,69.4,66.21,59.52,9.88,13.03,16.6,21.89,10.49,15.62
3571,9/6/16,600519,68.9,70.34,70.76,68.75,20626,638681584,0.16,70.34,70.76,68.75,57.06,11.24,11.53,19.7,20.21,10.46,14.27
3572,9/7/16,600519,70.08,67.0,70.08,65.9,29645,908976240,0.24,67.0,70.08,65.9,56.98,11.24,13.01,19.73,22.83,11.64,12.32
3573,9/8/16,600519,65.61,66.22,66.9,64.81,16706,509979664,0.13,66.22,66.9,64.81,56.52,11.24,13.77,19.89,24.36,11.65,10.67
3574,9/9/16,600519,67.05,65.03,67.26,64.4,16223,494663728,0.13,65.03,67.26,64.4,55.8,9.11,14.18,16.33,25.41,14.37,10.69
3575,9/12/16,600519,62.4,58.46,64.4,58.17,38239,1148690128,0.3,58.46,64.4,58.17,59.42,9.11,20.21,15.33,34.01,15.34,13.06
3576,9/13/16,600519,60.35,60.83,61.37,59.7,16256,488095088,0.13,60.83,61.37,59.7,58.67,9.11,18.24,15.53,31.09,18.62,14.55
3577,9/14/16,600519,60.5,59.97,62.6,58.41,18528,556106064,0.15,59.97,62.6,58.41,57.55,9.11,15.77,15.83,27.4,22.87,16.66
3578,9/19/16,600519,60.45,60.53,61.97,60.28,12852,385804384,0.1,60.53,61.97,60.28,55.4,9.11,15.77,16.44,28.47,26.11,18.87
3579,9/20/16,600519,61.18,55.36,61.2,54.4,34893,1031649952,0.28,55.36,61.2,54.4,54.85,4.86,21.65,8.86,39.47,34.98,23.32
3580,9/21/16,600519,55.46,54.45,55.79,49.51,39037,1139374176,0.31,54.45,55.79,49.51,57.3,4.86,26.01,8.48,45.39,42.77,28.57
3581,9/22/16,600519,54.7,57.38,60.38,54.41,29606,879666032,0.24,57.38,60.38,54.41,58.05,7.19,26.01,12.39,44.81,45.91,30.63
3582,9/23/16,600519,57.42,58.08,59.35,55.8,12672,376554080,0.1,58.08,59.35,55.8,57.85,5.95,26.01,10.29,44.96,50.81,34.71
3583,9/26/16,600519,57.4,49.13,57.41,48.95,37176,1080278320,0.3,49.13,57.41,48.95,62.41,5.95,29.49,9.53,47.25,57.42,40.14
3584,9/27/16,600519,49.28,51.57,52.38,49.16,17916,520513712,0.14,51.57,52.38,49.16,62.44,5.95,29.49,9.53,47.23,64.02,45.07
3585,9/28/16,600519,52.19,48.81,52.19,47.96,22360,648736320,0.18,48.81,52.19,47.96,64.66,4.59,30.69,7.1,47.46,65.8,50.39
3586,9/29/16,600519,48.25,51.38,53.4,48.25,23706,688873472,0.19,51.38,53.4,48.25,65.37,5.8,27.84,8.87,42.59,65.3,54.03
3587,9/30/16,600519,50.4,58.31,60.03,50.4,29604,880477808,0.24,58.31,60.03,50.4,72.81,12.43,26.75,17.07,36.74,61.94,53.93
3588,10/10/16,600519,58.91,63.36,64.26,58.91,21104,637178864,0.17,63.36,64.26,58.91,75.9,16.66,26.34,21.95,34.7,55.23,53.02
3589,10/11/16,600519,64.4,69.32,69.4,63.4,41737,1279755344,0.33,69.32,69.4,63.4,75.08,21.8,20.11,29.04,26.78,44.84,51.13
3590,10/12/16,600519,68.9,66.22,68.9,65.3,19286,590793824,0.15,66.22,68.9,65.3,76.19,21.8,20.11,28.61,26.39,34.44,49.23
3591,10/13/16,600519,67.2,64.29,67.34,63.91,16144,491591616,0.13,64.29,67.34,63.91,75.43,21.8,20.21,28.9,26.79,22.74,44.27
3592,10/14/16,600519,63.87,66.0,66.4,63.6,12691,386317904,0.1,66.0,66.4,63.6,76.23,21.8,20.52,28.6,26.92,12.32,38.81
3593,10/17/16,600519,65.85,62.85,65.9,61.9,18957,574503344,0.15,62.85,65.9,61.9,73.53,21.8,16.34,29.65,22.22,8.62,35.28
3594,10/18/16,600519,62.9,67.56,68.9,62.4,30389,932443504,0.24,67.56,68.9,62.4,73.75,24.8,11.45,33.63,15.53,11.0,33.12
3595,10/19/16,600519,68.9,66.85,69.15,65.5,14123,433658688,0.11,66.85,69.15,65.5,71.43,20.46,11.45,28.64,16.03,15.04,29.94
3596,10/20/16,600519,67.79,65.88,67.79,65.2,14080,429896208,0.11,65.88,67.79,65.2,70.47,20.46,11.75,29.03,16.67,18.87,26.65
3597,10/21/16,600519,65.48,64.59,65.88,62.99,11483,349209696,0.09,64.59,65.88,62.99,64.23,20.46,7.11,31.85,11.07,26.31,24.52
3598,10/24/16,600519,63.0,67.33,67.4,63.0,26247,802002336,0.21,67.33,67.4,63.0,65.38,21.98,7.11,33.62,10.87,34.33,23.32
3599,10/25/16,600519,67.79,73.34,73.4,67.79,43762,1363211040,0.35,73.34,73.4,67.79,67.22,27.98,5.91,41.62,8.79,42.79,25.71
3600,10/26/16,600519,73.4,74.08,78.71,72.05,46813,1475976848,0.37,74.08,78.71,72.05,68.73,32.08,5.91,46.68,8.6,48.14,29.57
3601,10/27/16,600519,73.39,77.27,78.62,71.41,32952,1039017328,0.26,77.27,78.62,71.41,66.31,25.45,6.55,38.38,9.88,53.28,34.16
3602,10/28/16,600519,77.9,77.45,78.83,74.4,20137,637478016,0.16,77.45,78.83,74.4,64.79,21.43,6.55,33.08,10.11,57.63,38.25
3603,10/31/16,600519,79.4,78.35,83.2,77.2,43596,1394967920,0.35,78.35,83.2,77.2,64.75,20.66,6.55,31.91,10.12,58.2,42.26
3604,11/1/16,600519,78.35,77.08,79.4,75.95,19512,617880128,0.16,77.08,79.4,75.95,64.18,20.66,7.8,32.19,12.15,57.22,45.77
3605,11/2/16,600519,76.49,75.58,77.56,74.08,20636,650629056,0.16,75.58,77.56,74.08,64.23,20.66,8.28,32.17,12.89,53.49,48.14
3606,11/3/16,600519,75.4,76.26,76.86,74.55,18691,589861360,0.15,76.26,76.86,74.55,63.74,20.66,7.97,32.41,12.5,49.4,48.77
3607,11/4/16,600519,76.39,75.22,78.65,74.38,20619,650490000,0.16,75.22,78.65,74.38,63.91,22.45,6.27,35.13,9.81,48.94,51.11
3608,11/7/16,600519,75.4,75.73,77.4,73.6,16048,505304912,0.13,75.73,77.4,73.6,61.21,19.45,7.05,31.78,11.52,47.88,52.76
3609,11/8/16,600519,76.9,80.4,82.58,76.08,34194,1093003616,0.27,80.4,82.58,76.08,64.41,24.38,7.05,37.85,10.95,48.43,53.32
3610,11/9/16,600519,80.4,77.21,82.37,74.2,30004,951077200,0.24,77.21,82.37,74.2,69.99,24.38,8.63,34.83,12.33,48.85,53.03
3611,11/10/16,600519,79.5,79.53,81.4,78.13,17805,568571584,0.14,79.53,81.4,78.13,71.29,24.38,6.42,34.2,9.01,51.44,52.46
3612,11/11/16,600519,78.39,75.48,78.7,75.2,35903,1133744320,0.29,75.48,78.7,75.2,71.22,22.86,9.35,32.1,13.13,51.04,50.22
3613,11/14/16,600519,75.95,71.39,76.27,70.39,39920,1246340880,0.32,71.39,76.27,70.39,71.03,16.86,14.16,23.74,19.94,43.1,46.02
3614,11/15/16,600519,70.43,74.41,76.05,70.43,24471,766112496,0.19,74.41,76.05,70.43,69.99,11.55,14.16,16.5,20.23,36.99,42.44
3615,11/16/16,600519,74.21,73.55,75.8,72.4,13400,419672480,0.11,73.55,75.8,72.4,66.18,11.55,13.52,17.45,20.43,29.11,38.77
3616,11/17/16,600519,72.48,71.44,73.4,70.93,18338,570642080,0.15,71.44,73.4,70.93,64.37,11.34,14.99,17.62,23.29,23.47,36.16
3617,11/18/16,600519,71.56,70.4,72.2,70.28,19378,601883504,0.15,70.4,72.2,70.28,60.29,6.97,15.64,11.56,25.94,20.14,35.79
3618,11/21/16,600519,71.42,69.9,72.06,68.77,26084,807014528,0.21,69.9,72.06,68.77,60.13,6.97,15.9,11.59,26.44,19.66,35.35
3619,11/22/16,600519,70.7,69.27,70.85,68.77,26424,816561744,0.21,69.27,70.85,68.77,58.73,6.97,14.03,11.87,23.89,23.81,33.46
3620,11/23/16,600519,71.4,73.35,73.4,69.51,34015,1058266304,0.27,73.35,73.4,69.51,60.55,9.52,14.03,15.72,23.17,25.31,31.15
3621,11/24/16,600519,73.6,77.33,77.4,71.82,39079,1227937712,0.31,77.33,77.4,71.82,61.86,11.73,14.03,18.96,22.68,25.49,27.3
3622,11/25/16,600519,77.44,77.29,78.4,73.82,22370,706042464,0.18,77.29,78.4,73.82,62.64,12.73,13.25,20.32,21.15,23.52,23.49
3623,11/28/16,600519,77.95,79.9,80.58,77.0,49253,1568882896,0.39,79.9,80.58,77.0,59.37,9.73,13.25,16.39,22.32,19.68,19.91
3624,11/29/16,600519,81.1,84.36,90.85,79.81,58831,1911874432,0.47,84.36,90.85,79.81,62.24,20.0,11.37,32.13,18.27,17.75,18.71
3625,11/30/16,600519,81.62,79.48,83.7,78.85,26752,855564592,0.21,79.48,83.7,78.85,63.56,20.0,12.33,31.47,19.4,16.11,19.96
3626,12/1/16,600519,80.4,81.42,84.99,79.08,27942,896065024,0.22,81.42,84.99,79.08,65.14,21.29,9.4,32.68,14.43,19.37,22.34
3627,12/2/16,600519,81.4,82.17,83.6,79.4,30628,984836864,0.24,82.17,83.6,79.4,63.46,21.29,4.59,33.55,7.23,28.64,27.06
3628,12/5/16,600519,79.6,76.33,84.94,76.22,42061,1342647360,0.33,76.33,84.94,76.22,66.56,21.29,7.77,31.99,11.67,36.06,29.79
3629,12/6/16,600519,76.63,86.82,86.98,76.63,38923,1251764480,0.31,86.82,86.98,76.63,73.81,23.33,7.77,31.61,10.53,41.84,30.76
3630,12/7/16,600519,87.52,87.85,88.9,84.37,25272,825849248,0.2,87.85,88.9,84.37,75.72,25.25,6.3,33.35,8.32,47.27,32.51
3631,12/8/16,600519,88.41,98.11,100.4,87.4,54476,1825332448,0.43,98.11,100.4,87.4,86.8,36.75,5.65,42.34,6.51,55.54,35.82
3632,12/9/16,600519,97.6,98.16,99.82,94.42,34496,1162079792,0.27,98.16,99.82,94.42,88.91,36.75,4.14,41.33,4.66,62.37,40.87
3633,12/12/16,600519,98.1,87.26,100.4,86.1,50332,1667557008,0.4,87.26,100.4,86.1,101.13,36.75,12.46,36.34,12.32,59.85,44.24
3634,12/13/16,600519,87.24,93.41,95.4,85.9,41780,1384533792,0.33,93.41,95.4,85.9,106.5,34.2,12.66,32.11,11.89,59.75,47.91
3635,12/14/16,600519,93.4,92.67,94.47,88.9,32029,1062697136,0.25,92.67,94.47,88.9,106.49,30.2,12.66,28.36,11.89,58.24,50.04
3636,12/15/16,600519,92.86,88.45,93.39,85.98,39203,1285279904,0.31,88.45,93.39,85.98,109.32,29.2,15.58,26.71,14.25,53.29,50.28
3637,12/16/16,600519,87.4,87.98,90.28,83.98,25051,818412416,0.2,87.98,90.28,83.98,112.04,27.02,17.58,24.12,15.69,44.6,50.07
3638,12/19/16,600519,86.4,86.36,94.77,86.01,30472,1002365472,0.24,86.36,94.77,86.01,109.76,21.24,17.58,19.35,16.02,32.88,47.63
3639,12/20/16,600519,86.44,86.88,87.4,82.21,30832,1001345152,0.25,86.88,87.4,82.21,109.44,21.24,20.42,19.41,18.66,24.98,42.41
3640,12/21/16,600519,87.3,89.06,89.69,83.96,24711,807548096,0.2,89.06,89.69,83.96,109.26,22.24,20.42,20.36,18.69,18.03,38.89
3641,12/22/16,600519,88.4,85.6,88.86,85.28,14678,478750704,0.12,85.6,88.86,85.28,108.84,22.24,20.42,20.43,18.76,11.92,35.08
3642,12/23/16,600519,83.95,80.43,84.9,79.53,31096,1001068080,0.25,80.43,84.9,79.53,106.19,22.24,22.99,20.94,21.65,7.13,30.21
3643,12/26/16,600519,79.43,84.88,85.39,76.6,26001,835811088,0.21,84.88,85.39,76.6,104.33,20.2,25.92,19.36,24.84,5.66,25.13
3644,12/27/16,600519,84.91,86.56,89.2,83.9,20062,655887936,0.16,86.56,89.2,83.9,105.1,22.09,25.92,21.02,24.66,5.42,19.15
3645,12/28/16,600519,87.39,84.12,88.4,83.73,17878,581648976,0.14,84.12,88.4,83.73,96.77,10.59,26.09,10.94,26.96,12.14,18.56
3646,12/29/16,600519,84.4,87.71,88.27,83.4,21225,690986080,0.17,87.71,88.27,83.4,96.24,10.59,26.42,11.0,27.45,18.56,18.29
3647,12/30/16,600519,87.01,94.55,95.69,87.01,34688,1152982240,0.28,94.55,95.69,87.01,90.62,18.01,18.1,19.87,19.97,17.89,14.9
3648,1/3/17,600519,94.68,94.96,97.4,93.21,20764,695005296,0.17,94.96,97.4,93.21,85.31,19.72,17.9,23.12,20.98,18.42,12.77
3649,1/4/17,600519,95.02,112.31,112.57,95.0,65257,2245051872,0.52,112.31,112.57,95.0,97.35,34.89,17.9,35.84,18.39,21.71,13.69
3650,1/5/17,600519,110.4,107.14,111.85,105.84,41704,1449077680,0.33,107.14,111.85,105.84,96.41,34.89,14.98,36.19,15.54,27.04,16.23
3651,1/6/17,600519,107.04,111.16,120.18,106.5,68096,2402546304,0.54,111.16,120.18,106.5,103.79,43.22,12.98,41.64,12.51,28.96,20.55
3652,1/9/17,600519,108.2,108.91,113.28,106.94,35405,1233977968,0.28,108.91,113.28,106.94,101.37,38.73,12.98,38.21,12.8,30.13,24.34
3653,1/10/17,600519,108.85,109.4,112.4,107.0,31728,1108100800,0.25,109.4,112.4,107.0,101.58,38.73,9.18,38.13,9.04,40.37,29.13
3654,1/11/17,600519,108.4,105.85,108.4,103.9,23599,814074640,0.19,105.85,108.4,103.9,101.35,36.44,12.28,35.95,12.12,47.83,33.12
3655,1/12/17,600519,106.95,107.45,107.8,104.91,17779,614822048,0.14,107.45,107.8,104.91,100.46,36.44,12.28,36.27,12.22,50.73,36.22
3656,1/13/17,600519,107.38,105.27,107.79,104.28,18282,631734944,0.15,105.27,107.79,104.28,97.9,36.44,7.16,37.22,7.31,55.27,41.15
3657,1/16/17,600519,104.53,101.87,105.2,99.2,36855,1259384864,0.29,101.87,105.2,99.2,95.18,36.44,9.31,38.29,9.78,56.19,42.57
3658,1/17/17,600519,103.0,109.53,111.9,102.4,35188,1223967888,0.28,109.53,111.9,102.4,99.91,39.33,9.31,39.37,9.32,58.17,44.15
3659,1/18/17,600519,109.28,115.48,117.17,107.61,46006,1622110976,0.37,115.48,117.17,107.61,104.8,44.6,9.14,42.56,8.72,58.89,49.63
3660,1/19/17,600519,115.4,115.12,118.88,112.1,28524,1011320064,0.23,115.12,118.88,112.1,106.71,46.31,8.81,43.4,8.26,61.96,54.9
3661,1/20/17,600519,115.3,115.39,117.8,113.43,21344,758416000,0.17,115.39,117.8,113.43,102.4,38.89,8.81,37.98,8.6,64.21,57.47
3662,1/23/17,600519,117.28,111.62,120.2,109.86,32581,1151869296,0.26,111.62,120.2,109.86,108.55,37.18,12.38,34.25,11.4,61.36,58.31
3663,1/24/17,600519,111.67,110.71,113.2,107.15,26915,939129472,0.21,110.71,113.2,107.15,96.99,22.01,15.09,22.69,15.56,54.58,55.38
3664,1/25/17,600519,110.38,108.03,110.38,106.6,22990,799259968,0.18,108.03,110.38,106.6,94.63,22.01,15.64,23.26,16.53,47.12,52.64
3665,1/26/17,600519,108.54,104.82,109.2,101.7,37826,1303262144,0.3,104.82,109.2,101.7,88.45,13.68,20.54,15.47,23.22,39.46,49.17
3666,2/3/17,600519,106.4,107.25,109.58,105.4,20936,727140784,0.17,107.25,109.58,105.4,86.87,14.06,20.54,16.19,23.64,31.24,46.6
3667,2/6/17,600519,108.89,107.25,109.29,105.36,15681,543401904,0.12,107.25,109.29,105.36,85.4,14.06,20.58,16.46,24.1,23.87,44.04
3668,2/7/17,600519,107.24,103.98,107.8,103.54,20520,707114112,0.16,103.98,107.8,103.54,84.16,14.06,19.3,16.71,22.93,18.15,39.75
3669,2/8/17,600519,104.16,104.61,105.9,103.07,19089,656786320,0.15,104.61,105.9,103.07,84.1,14.06,19.77,16.72,23.51,17.85,36.22
3670,2/9/17,600519,105.4,108.01,109.19,105.01,23324,808958176,0.19,108.01,109.19,105.01,85.17,17.35,19.14,20.37,22.47,15.85,31.48
3671,2/10/17,600519,109.02,105.48,110.22,105.4,24057,835679328,0.19,105.48,110.22,105.4,83.92,18.38,14.06,21.9,16.75,14.73,27.09
3672,2/13/17,600519,104.4,110.15,112.3,102.32,53588,1869148352,0.43,110.15,112.3,102.32,83.87,11.68,17.14,13.93,20.44,14.76,23.0
3673,2/14/17,600519,109.94,110.61,113.0,109.5,26559,931733728,0.21,110.61,113.0,109.5,77.81,7.11,17.14,9.14,22.03,18.52,21.19
3674,2/15/17,600519,111.9,108.93,112.84,107.6,26257,917475856,0.21,108.93,112.84,107.6,76.27,5.4,19.04,7.08,24.96,25.2,21.67
3675,2/16/17,600519,108.9,108.49,109.02,105.91,17642,612607280,0.14,108.49,109.02,105.91,75.01,5.4,20.73,7.2,27.64,32.17,25.01
3676,2/17/17,600519,109.3,110.96,114.84,107.9,29102,1022647968,0.23,110.96,114.84,107.9,71.61,11.22,17.16,15.67,23.96,34.84,25.34
3677,2/20/17,600519,110.81,121.69,122.72,110.41,61853,2215563600,0.49,121.69,122.72,110.41,77.87,19.1,14.45,24.53,18.56,34.93,24.83
3678,2/21/17,600519,122.28,119.14,122.83,117.58,27706,994112864,0.22,119.14,122.83,117.58,79.01,19.21,13.9,24.31,17.59,34.44,24.6
3679,2/22/17,600519,121.01,122.29,126.92,120.4,37130,1347469104,0.3,122.29,126.92,120.4,79.29,23.3,9.0,29.39,11.35,34.93,26.72
3680,2/23/17,600519,121.37,122.1,125.88,120.16,23328,844123200,0.19,122.1,125.88,120.16,80.25,22.92,9.24,28.56,11.51,32.72,28.96
3681,2/24/17,600519,122.4,123.02,123.29,120.45,17693,639123200,0.14,123.02,123.29,120.45,79.16,22.92,9.2,28.95,11.62,30.06,31.11
3682,2/27/17,600519,122.89,117.6,123.25,117.2,25400,912927184,0.2,117.6,123.25,117.2,80.95,22.92,10.63,28.31,13.13,32.68,33.76
3683,2/28/17,600519,117.4,115.06,119.6,113.98,27474,975788672,0.22,115.06,119.6,113.98,83.74,22.92,13.38,27.37,15.98,34.75,34.84
3684,3/1/17,600519,115.5,117.01,118.6,115.4,21944,782349008,0.17,117.01,118.6,115.4,82.7,19.63,13.38,23.74,16.18,35.23,34.84
3685,3/2/17,600519,117.11,117.22,117.4,114.93,22104,785560416,0.18,117.22,117.4,114.93,80.35,18.6,13.85,23.15,17.24,30.29,32.61
3686,3/3/17,600519,115.4,116.94,118.62,115.4,14154,505108560,0.11,116.94,118.62,115.4,73.59,19.82,10.77,26.93,14.64,28.13,30.42
3687,3/6/17,600519,118.06,119.36,119.94,116.95,22819,818625872,0.18,119.36,119.94,116.95,73.09,20.44,10.77,27.97,14.74,26.18,28.12
3688,3/7/17,600519,118.43,127.6,129.28,118.43,46287,1694198544,0.37,127.6,129.28,118.43,78.7,29.78,8.87,37.84,11.27,29.09,30.88
3689,3/8/17,600519,127.58,127.68,128.89,125.9,16038,588667680,0.13,127.68,128.89,125.9,78.58,29.78,7.18,37.9,9.14,34.9,34.82
3690,3/9/17,600519,127.4,130.3,130.38,125.96,23406,860084032,0.19,130.3,130.38,125.96,76.06,25.45,7.18,33.46,9.44,41.07,38.15
3691,3/10/17,600519,130.32,130.25,137.4,128.76,40951,1524343088,0.33,130.25,137.4,128.76,72.39,24.59,7.18,33.97,9.92,47.77,39.03
3692,3/13/17,600519,130.45,131.95,134.73,127.93,27674,1027592800,0.22,131.95,134.73,127.93,73.94,24.48,8.01,33.11,10.83,51.29,39.71
3693,3/14/17,600519,131.95,129.9,134.25,128.74,20416,756359632,0.16,129.9,134.25,128.74,71.67,20.39,8.01,28.45,11.18,53.39,39.78
3694,3/15/17,600519,129.9,135.08,135.55,129.41,25155,935994832,0.2,135.08,135.55,129.41,72.09,21.69,7.77,30.09,10.78,52.25,40.67
3695,3/16/17,600519,136.96,135.17,138.7,133.2,25023,938231440,0.2,135.17,138.7,133.2,74.75,24.84,7.77,33.23,10.39,50.78,42.84
3696,3/17/17,600519,133.5,138.88,144.85,133.5,34700,1315336848,0.28,138.88,144.85,133.5,80.05,30.99,4.52,38.71,5.65,53.87,47.47
3697,3/20/17,600519,140.9,146.81,147.11,139.28,31546,1209603920,0.25,146.81,147.11,139.28,82.66,33.25,1.3,40.23,1.57,60.15,53.96
3698,3/21/17,600519,146.95,154.41,156.9,146.9,48461,1901883744,0.39,154.41,156.9,146.9,89.21,43.04,1.3,48.25,1.46,67.39,59.34
3699,3/22/17,600519,150.93,154.88,155.0,145.4,45533,1775217760,0.36,154.88,155.0,145.4,96.34,43.04,2.33,44.68,2.42,75.08,64.23
3700,3/23/17,600519,152.43,150.19,154.39,147.0,34505,1345058752,0.27,150.19,154.39,147.0,101.0,41.82,2.33,41.41,2.31,82.11,67.18
3701,3/24/17,600519,152.72,147.22,153.62,145.4,33288,1292313392,0.26,147.22,153.62,145.4,106.22,40.5,3.93,38.13,3.7,87.11,68.94
3702,3/27/17,600519,146.43,139.22,149.66,138.79,53690,2054742976,0.43,139.22,149.66,138.79,106.24,31.16,10.54,29.33,9.92,82.92,68.4
3703,3/28/17,600519,140.35,140.66,141.55,137.06,41187,1558258560,0.33,140.66,141.55,137.06,107.74,31.16,12.27,28.92,11.39,74.76,67.46
3704,3/29/17,600519,141.41,144.05,146.2,140.3,37300,1429610960,0.3,144.05,146.2,140.3,109.22,34.32,12.27,31.42,11.23,66.96,67.17
3705,3/30/17,600519,143.4,146.54,147.29,143.0,31613,1216016528,0.25,146.54,147.29,143.0,104.87,28.39,12.27,27.07,11.7,58.61,66.85
3706,3/31/17,600519,146.6,146.76,148.4,144.58,24474,945503280,0.19,146.76,148.4,144.58,101.89,29.5,11.44,28.95,11.23,51.06,66.58
3707,4/5/17,600519,146.06,150.06,155.39,145.4,40790,1594997312,0.32,150.06,155.39,145.4,106.37,36.49,11.44,34.3,10.75,46.05,66.58
3708,4/6/17,600519,149.41,152.31,153.4,147.03,28857,1125204240,0.23,152.31,153.4,147.03,106.6,35.19,11.44,33.01,10.73,46.3,64.61
3709,4/7/17,600519,153.39,153.27,154.4,150.0,24097,945589200,0.19,153.27,154.4,150.0,105.5,33.04,11.44,31.32,10.84,47.14,60.95
3710,4/10/17,600519,154.4,149.6,154.4,148.4,28869,1126296272,0.23,149.6,154.4,148.4,100.15,26.89,13.04,26.85,13.02,45.03,56.0
3711,4/11/17,600519,148.45,145.69,151.1,141.0,43531,1679537552,0.35,145.69,151.1,141.0,102.02,24.63,20.44,24.14,20.04,39.98,49.29
3712,4/12/17,600519,145.69,150.63,151.4,145.2,27003,1049245584,0.21,150.63,151.4,145.2,98.13,15.14,20.44,15.43,20.83,35.11,43.08
3713,4/13/17,600519,151.18,158.79,158.99,150.91,45648,1805008864,0.36,158.79,158.99,150.91,96.89,22.73,18.94,23.46,19.55,27.91,36.98
3714,4/14/17,600519,159.83,155.85,160.28,155.4,23647,938378992,0.19,155.85,160.28,155.4,93.89,24.02,18.94,25.58,20.17,21.39,33.84
3715,4/17/17,600519,151.4,156.19,158.68,148.95,28794,1136763712,0.23,156.19,158.68,148.95,95.4,24.02,23.79,25.18,24.94,13.38,30.26
3716,4/18/17,600519,155.0,165.05,166.95,155.0,49581,1987661264,0.39,165.05,166.95,155.0,96.48,32.29,17.18,33.47,17.81,12.69,28.86
3717,4/19/17,600519,163.4,166.14,169.5,163.26,37550,1521983648,0.3,166.14,169.5,163.26,98.23,34.84,15.45,35.47,15.73,17.57,28.77
3718,4/20/17,600519,166.49,175.71,180.83,166.49,50458,2091241456,0.4,175.71,180.83,166.49,107.02,41.52,15.45,38.8,14.44,22.71,28.91
3719,4/21/17,600519,175.4,160.93,176.0,160.4,49333,2015062640,0.39,160.93,176.0,160.4,118.33,40.43,21.54,34.17,18.2,26.27,27.09
3720,4/24/17,600519,161.02,158.95,165.4,149.4,50038,1986424992,0.4,158.95,165.4,149.4,130.51,39.32,32.54,30.13,24.93,25.88,23.63
3721,4/25/17,600519,165.2,179.29,180.57,165.2,76193,3143136336,0.61,179.29,180.57,165.2,142.14,47.5,32.54,33.42,22.89,28.91,21.15
3722,4/26/17,600519,179.25,178.36,189.08,173.41,56624,2384125120,0.45,178.36,189.08,173.41,151.44,56.01,32.54,36.98,21.49,28.24,20.46
