,Date,code,Open,Close,High,Low,Vol,VoT,振幅,涨跌幅,涨跌额,exchange,CLOSE,HIGH,LOW,MTR,DMP,DMM,PDI,MDI,ADX,ADXR
5465,2024-06-28,600519,1480.0,1467.39,1494.49,1464.0,38582,5699649047.0,2.05,-1.55,-23.1,0.31,1467.39,1494.49,1464.0,495.59,31.78,243.37,6.41,49.11,78.12,80.7
5466,2024-07-01,600519,1468.88,1440.38,1472.99,1428.0,32161,4636689118.0,3.07,-1.84,-27.01,0.26,1440.38,1472.99,1428.0,488.4,31.78,227.36,6.51,46.55,77.63,79.95
5467,2024-07-02,600519,1433.0,1490.7,1498.0,1433.0,51853,7659166816.0,4.51,3.49,50.32,0.41,1490.7,1498.0,1433.0,532.4,56.79,227.36,10.67,42.7,74.02,77.77
5468,2024-07-03,600519,1499.0,1500.0,1513.01,1488.02,31573,4740808130.0,1.68,0.62,9.3,0.25,1500.0,1513.01,1488.02,533.65,71.8,210.51,13.45,39.45,69.53,74.68
5469,2024-07-04,600519,1505.0,1485.74,1512.0,1481.13,24380,3637968895.0,2.06,-0.95,-14.26,0.19,1485.74,1512.0,1481.13,521.02,71.8,184.71,13.78,35.45,63.91,71.69
5470,2024-07-05,600519,1479.0,1453.0,1493.18,1450.0,38829,5664477336.0,2.91,-2.2,-32.74,0.31,1453.0,1493.18,1450.0,520.21,71.8,206.39,13.8,39.67,58.99,68.44
5471,2024-07-08,600519,1443.0,1420.0,1457.77,1419.14,39527,5657951348.0,2.66,-2.27,-33.0,0.31,1420.0,1457.77,1419.14,520.98,66.03,237.25,12.67,45.54,55.58,66.85
5472,2024-07-09,600519,1420.0,1438.03,1454.89,1410.1,33621,4807957927.0,3.15,1.27,18.03,0.27,1438.03,1454.89,1410.1,526.37,66.03,211.71,12.54,40.22,51.74,64.69
5473,2024-07-10,600519,1439.25,1437.59,1465.88,1435.0,23763,3436693365.0,2.15,-0.03,-0.44,0.19,1437.59,1465.88,1435.0,539.24,65.01,211.71,12.06,39.26,50.58,62.3
5474,2024-07-11,600519,1449.97,1462.09,1469.0,1440.21,29020,4236960596.0,2.0,1.7,24.5,0.23,1462.09,1469.0,1440.21,535.89,68.13,183.93,12.71,34.32,50.04,59.79
5475,2024-07-12,600519,1473.01,1478.82,1486.4,1465.45,23386,3451132648.0,1.43,1.14,16.73,0.19,1478.82,1486.4,1465.45,485.22,85.53,127.72,17.63,26.32,46.0,54.96
5476,2024-07-15,600519,1470.0,1474.9,1488.0,1470.0,19176,2835374730.0,1.22,-0.27,-3.92,0.15,1474.9,1488.0,1470.0,476.78,73.13,127.72,15.34,26.79,42.47,50.73
5477,2024-07-16,600519,1476.0,1476.0,1482.0,1465.05,20316,2998367128.0,1.15,0.07,1.1,0.16,1476.0,1482.0,1465.05,470.46,73.13,132.67,15.54,28.2,37.88,46.73
5478,2024-07-17,600519,1476.1,1501.4,1503.0,1470.02,34311,5115680654.0,2.23,1.72,25.4,0.27,1501.4,1503.0,1470.02,477.47,94.13,122.87,19.71,25.73,31.35,41.55
5479,2024-07-18,600519,1499.5,1497.51,1515.0,1492.53,28870,4337214601.0,1.5,-0.26,-3.89,0.23,1497.51,1515.0,1492.53,469.45,106.13,118.87,22.61,25.32,23.46,37.02
5480,2024-07-19,600519,1490.81,1525.62,1529.18,1484.01,38943,5888615145.0,3.02,1.88,28.11,0.31,1525.62,1529.18,1484.01,469.63,120.31,82.87,25.62,17.65,18.87,34.46
5481,2024-07-22,600519,1525.03,1499.0,1529.98,1491.65,28543,4300813310.0,2.51,-1.74,-26.62,0.23,1499.0,1529.98,1491.65,442.96,96.1,82.87,21.69,18.71,16.81,31.41
5482,2024-07-23,600519,1499.0,1455.0,1501.0,1455.0,30944,4555460198.0,3.07,-2.94,-44.0,0.25,1455.0,1501.0,1455.0,463.97,81.09,119.52,17.48,25.76,15.47,28.97
5483,2024-07-24,600519,1450.2,1440.02,1463.7,1435.0,24123,3490200973.0,1.97,-1.03,-14.98,0.19,1440.02,1463.7,1435.0,461.8,81.09,132.63,17.56,28.72,14.67,26.28
5484,2024-07-25,600519,1440.02,1430.49,1448.0,1420.01,28347,4054086714.0,1.94,-0.66,-9.53,0.23,1430.49,1448.0,1420.01,446.61,81.09,116.49,18.16,26.08,15.45,23.4
5485,2024-07-26,600519,1430.49,1422.19,1437.72,1410.9,32354,4594928574.0,1.87,-0.58,-8.3,0.26,1422.19,1437.72,1410.9,434.8,81.09,94.74,18.65,21.79,15.8,19.63
5486,2024-07-29,600519,1415.0,1398.02,1421.99,1398.0,30869,4342610100.0,1.69,-1.7,-24.17,0.25,1398.02,1421.99,1398.0,414.2,81.09,98.6,19.58,23.8,14.35,16.61
5487,2024-07-30,600519,1385.98,1379.99,1390.27,1361.3,51779,7103491566.0,2.07,-1.29,-18.03,0.41,1379.99,1390.27,1361.3,420.04,70.1,135.3,16.69,32.21,18.41,17.61
5488,2024-07-31,600519,1373.1,1421.28,1427.27,1373.1,43272,6098149721.0,3.93,2.99,41.29,0.34,1421.28,1427.27,1373.1,442.8,103.98,135.3,23.48,30.56,17.4,16.43
5489,2024-08-01,600519,1418.0,1386.16,1420.0,1384.7,32038,4470988088.0,2.48,-2.47,-35.12,0.26,1386.16,1420.0,1384.7,455.07,86.58,135.3,19.03,29.73,17.04,15.85
5490,2024-08-02,600519,1373.6,1385.45,1396.97,1373.6,21928,3041726372.0,1.69,-0.05,-0.71,0.17,1385.45,1396.97,1373.6,460.44,84.98,146.4,18.46,31.8,18.47,16.96
5491,2024-08-05,600519,1388.88,1410.01,1426.0,1385.52,37736,5327127147.0,2.92,1.77,24.56,0.3,1410.01,1426.0,1385.52,484.04,114.01,141.45,23.55,29.22,18.97,17.38
5492,2024-08-06,600519,1422.0,1404.7,1424.0,1394.01,27444,3860735014.0,2.13,-0.38,-5.31,0.22,1404.7,1424.0,1394.01,481.05,93.01,141.45,19.33,29.4,20.79,17.57
5493,2024-08-07,600519,1405.5,1415.5,1421.99,1398.3,20622,2910580747.0,1.69,0.77,10.8,0.16,1415.5,1421.99,1398.3,482.27,81.01,141.45,16.8,29.33,20.03,19.22
5494,2024-08-08,600519,1411.0,1430.69,1448.18,1409.0,25131,3592705430.0,2.77,1.07,15.19,0.2,1430.69,1448.18,1409.0,476.28,93.02,141.45,19.53,29.7,21.29,19.34
5495,2024-08-09,600519,1460.03,1436.8,1469.0,1436.8,30138,4368705515.0,2.25,0.43,6.11,0.24,1436.8,1469.0,1436.8,476.26,113.04,141.45,23.73,29.7,19.49,18.26
5496,2024-08-12,600519,1430.0,1436.1,1443.0,1426.58,13632,1956573438.0,1.14,-0.05,-0.7,0.11,1436.1,1443.0,1426.58,446.68,113.04,115.02,25.31,25.75,15.21,16.84
5497,2024-08-13,600519,1433.0,1423.01,1435.0,1412.01,16308,2317037756.0,1.6,-0.91,-13.09,0.13,1423.01,1435.0,1412.01,442.07,113.04,109.59,25.57,24.79,13.68,16.32
5498,2024-08-14,600519,1423.01,1413.3,1424.9,1412.02,13414,1898377426.0,0.91,-0.68,-9.71,0.11,1413.3,1424.9,1412.02,426.96,113.04,94.6,26.48,22.16,11.71,16.25
5499,2024-08-15,600519,1405.03,1426.89,1435.99,1403.95,23039,3275699572.0,2.27,0.96,13.59,0.18,1426.89,1435.99,1403.95,432.18,124.13,85.49,28.72,19.78,10.26,15.14
5500,2024-08-16,600519,1426.79,1431.2,1435.92,1417.01,16455,2349825846.0,1.33,0.3,4.31,0.13,1431.2,1435.92,1417.01,426.9,124.13,72.59,29.08,17.0,11.18,16.24
5501,2024-08-19,600519,1432.0,1425.44,1458.88,1425.0,20433,2942106435.0,2.37,-0.4,-5.76,0.16,1425.44,1458.88,1425.0,424.06,147.09,35.89,34.69,8.46,19.45,19.47
5502,2024-08-20,600519,1429.9,1422.72,1429.93,1414.0,18591,2644814344.0,1.12,-0.19,-2.72,0.15,1422.72,1429.93,1414.0,385.82,110.09,46.89,28.53,12.15,26.02,20.61
5503,2024-08-21,600519,1420.0,1417.58,1427.98,1415.69,15092,2144746551.0,0.86,-0.36,-5.14,0.12,1417.58,1427.98,1415.69,361.53,110.09,46.89,30.45,12.97,32.47,23.07
5504,2024-08-22,600519,1416.0,1410.05,1420.0,1400.01,19527,2750868073.0,1.41,-0.53,-7.53,0.16,1410.05,1420.0,1400.01,358.15,110.09,51.47,30.74,14.37,37.03,24.37
5505,2024-08-23,600519,1408.0,1414.99,1423.5,1406.12,15320,2166499202.0,1.23,0.35,4.94,0.12,1414.99,1423.5,1406.12,334.98,84.56,51.47,25.24,15.37,38.02,24.14
5506,2024-08-26,600519,1417.0,1412.0,1423.86,1403.15,15628,2207595461.0,1.46,-0.21,-2.99,0.12,1412.0,1423.86,1403.15,325.7,84.56,54.44,25.96,16.71,37.26,24.22
5507,2024-08-27,600519,1412.0,1404.07,1413.0,1401.11,13657,1920770570.0,0.84,-0.56,-7.93,0.11,1404.07,1413.0,1401.11,313.9,84.56,56.48,26.94,17.99,30.45,24.95
5508,2024-08-28,600519,1404.07,1389.0,1406.0,1375.0,31664,4388025875.0,2.21,-1.07,-15.07,0.25,1389.0,1406.0,1375.0,305.72,58.37,82.59,19.09,27.01,26.6,26.31
5509,2024-08-29,600519,1380.0,1413.3,1418.0,1380.0,27472,3864270621.0,2.74,1.75,24.3,0.22,1413.3,1418.0,1380.0,305.41,49.55,82.59,16.22,27.04,24.06,28.26
5510,2024-08-30,600519,1413.0,1443.19,1458.07,1405.0,38739,5576118649.0,3.76,2.11,29.89,0.31,1443.19,1458.07,1405.0,342.06,89.62,72.37,26.2,21.16,19.79,28.41
5511,2024-09-02,600519,1430.0,1395.0,1438.0,1395.0,34135,4801049927.0,2.98,-3.34,-48.19,0.27,1395.0,1438.0,1395.0,366.16,89.62,67.8,24.48,18.52,18.05,28.03
5512,2024-09-03,600519,1398.0,1410.0,1414.98,1393.02,17888,2516125842.0,1.57,1.08,15.0,0.14,1410.0,1414.98,1393.02,375.24,89.62,69.78,23.88,18.6,16.51,26.89
5513,2024-09-04,600519,1402.0,1400.0,1419.19,1399.74,14211,1995221417.0,1.38,-0.71,-10.0,0.11,1400.0,1419.19,1399.74,362.65,82.74,69.78,22.82,19.24,14.61,22.53
5514,2024-09-05,600519,1400.5,1404.88,1407.0,1397.0,14503,2033680839.0,0.71,0.35,4.88,0.12,1404.88,1407.0,1397.0,353.74,82.74,72.52,23.39,20.5,12.84,19.72
5515,2024-09-06,600519,1405.0,1398.0,1406.0,1398.0,10321,1445537257.0,0.57,-0.49,-6.88,0.08,1398.0,1406.0,1398.0,327.86,59.78,72.52,18.23,22.12,10.28,17.17
5516,2024-09-09,600519,1380.01,1375.0,1393.71,1370.08,28638,3950086825.0,1.69,-1.65,-23.0,0.23,1375.0,1393.71,1370.08,339.85,59.78,89.44,17.59,26.32,11.82,15.8
5517,2024-09-10,600519,1370.02,1378.0,1393.0,1370.02,19803,2737295644.0,1.67,0.22,3.0,0.16,1378.0,1393.0,1370.02,350.54,59.78,89.5,17.05,25.53,12.82,15.43
5518,2024-09-11,600519,1375.6,1380.0,1385.88,1365.0,20996,2892932794.0,1.52,0.15,2.0,0.17,1380.0,1385.88,1365.0,351.43,59.78,78.84,17.01,22.43,13.04,14.77
5519,2024-09-12,600519,1380.0,1335.06,1385.0,1334.91,47948,6482445000.0,3.63,-3.26,-44.94,0.38,1335.06,1385.0,1334.91,384.14,56.28,108.93,14.65,28.36,16.94,15.77
5520,2024-09-13,600519,1331.0,1304.13,1332.0,1297.3,56005,7329376917.0,2.6,-2.32,-30.93,0.45,1304.13,1332.0,1297.3,401.19,56.28,143.57,14.03,35.79,23.12,17.98
5521,2024-09-18,600519,1300.0,1266.9,1300.01,1266.66,46185,5895948011.0,2.56,-2.85,-37.23,0.37,1266.9,1300.01,1266.66,426.77,56.28,172.17,13.19,40.34,29.97,20.12
5522,2024-09-19,600519,1262.0,1261.0,1292.88,1245.83,59988,7623739997.0,3.71,-0.47,-5.9,0.48,1261.0,1292.88,1245.83,442.82,56.28,166.89,12.71,37.69,34.92,23.37
5523,2024-09-20,600519,1261.5,1263.92,1273.9,1250.03,39982,5038507835.0,1.89,0.23,2.92,0.32,1263.92,1273.9,1250.03,428.69,44.28,166.89,10.33,38.93,41.28,27.05
5524,2024-09-23,600519,1268.0,1261.54,1293.5,1260.66,45550,5809791682.0,2.6,-0.19,-2.38,0.36,1261.54,1293.5,1260.66,408.46,23.81,166.89,5.83,40.86,51.49,32.26
5525,2024-09-24,600519,1285.09,1372.6,1373.0,1265.09,100413,13297277523.0,8.55,8.8,111.06,0.8,1372.6,1373.0,1265.09,471.73,103.31,156.89,21.9,33.26,49.61,33.27
5526,2024-09-25,600519,1400.05,1399.0,1427.0,1396.71,73954,10420109655.0,2.21,1.92,26.4,0.59,1399.0,1427.0,1396.71,504.17,157.31,154.91,31.2,30.73,42.46,32.79
5527,2024-09-26,600519,1399.96,1529.0,1529.87,1396.0,97278,14269262657.0,9.57,9.29,130.0,0.77,1529.0,1529.87,1396.0,618.59,255.97,154.91,41.38,25.04,38.1,34.04
5528,2024-09-27,600519,1600.0,1629.2,1629.2,1565.36,87922,14050260569.0,4.18,6.55,100.2,0.7,1629.2,1629.2,1565.36,708.79,355.3,152.17,50.13,21.47,36.51,35.71
5529,2024-09-30,600519,1692.0,1748.0,1759.88,1652.0,157293,26982747037.0,6.62,7.29,118.8,1.25,1748.0,1759.88,1652.0,831.47,485.98,152.17,58.45,18.3,35.55,38.41
5530,2024-10-08,600519,1910.0,1723.0,1910.0,1680.18,194709,35114075007.0,13.15,-1.43,-25.0,1.55,1723.0,1910.0,1680.18,1033.37,636.1,124.25,61.56,12.02,34.27,42.88
5531,2024-10-09,600519,1700.0,1595.15,1700.0,1590.0,120197,19708432734.0,6.38,-7.42,-127.85,0.96,1595.15,1700.0,1590.0,1143.39,636.1,214.37,55.63,18.75,39.1,44.35
5532,2024-10-10,600519,1622.26,1640.0,1668.08,1591.0,74603,12198964035.0,4.83,2.81,44.85,0.59,1640.0,1668.08,1591.0,1199.59,636.1,209.35,53.03,17.45,47.39,44.92
5533,2024-10-11,600519,1615.4,1604.99,1639.96,1590.0,41915,6764982707.0,3.05,-2.13,-35.01,0.33,1604.99,1639.96,1590.0,1199.5,636.1,180.26,53.03,15.03,52.59,45.35
5534,2024-10-14,600519,1613.0,1601.99,1620.63,1581.17,44812,7181350822.0,2.46,-0.19,-3.0,0.36,1601.99,1620.63,1581.17,1201.2,636.1,151.48,52.96,12.61,56.18,46.34
5535,2024-10-15,600519,1599.0,1554.25,1600.99,1553.01,43571,6884141869.0,3.0,-2.98,-47.74,0.35,1554.25,1600.99,1553.01,1212.71,636.1,149.0,52.45,12.29,57.8,46.68
5536,2024-10-16,600519,1540.88,1522.5,1549.8,1510.0,46664,7140169692.0,2.56,-2.04,-31.75,0.37,1522.5,1549.8,1510.0,1209.91,636.1,171.18,52.57,14.15,56.18,45.22
5537,2024-10-17,600519,1537.0,1494.6,1537.66,1493.41,39460,5964778958.0,2.91,-1.83,-27.9,0.31,1494.6,1537.66,1493.41,1230.29,636.1,187.77,51.7,15.26,56.98,48.04
5538,2024-10-18,600519,1493.0,1541.0,1567.84,1478.96,68619,10418043492.0,5.95,3.1,46.4,0.55,1541.0,1567.84,1478.96,1286.33,646.68,187.77,50.27,14.6,57.74,52.56
5539,2024-10-21,600519,1541.21,1528.8,1549.97,1521.21,42008,6433918335.0,1.87,-0.79,-12.2,0.33,1528.8,1549.97,1521.21,1203.63,567.18,187.77,47.12,15.6,56.81,54.7
5540,2024-10-22,600519,1526.56,1543.0,1560.18,1524.2,36269,5607826492.0,2.35,0.93,14.2,0.29,1543.0,1560.18,1524.2,1185.21,523.39,187.77,44.16,15.84,54.42,55.3
5541,2024-10-23,600519,1544.11,1567.5,1576.95,1532.0,40088,6259600035.0,2.91,1.59,24.5,0.32,1567.5,1576.95,1532.0,1096.29,437.29,187.77,39.89,17.13,50.73,54.26
5542,2024-10-24,600519,1561.0,1552.2,1575.0,1545.01,23923,3723973209.0,1.91,-0.98,-15.3,0.19,1552.2,1575.0,1545.01,1026.08,337.96,187.77,32.94,18.3,45.89,51.03
5543,2024-10-25,600519,1547.0,1558.85,1574.79,1546.01,27745,4328271351.0,1.85,0.43,6.65,0.22,1558.85,1574.79,1546.01,924.18,207.28,187.77,22.43,20.32,37.65,47.31
5544,2024-10-28,600519,1560.0,1565.0,1565.0,1522.23,39121,6064453668.0,2.74,0.39,6.15,0.31,1565.0,1565.0,1522.23,737.13,57.16,211.55,7.75,28.7,38.06,47.9
5545,2024-10-29,600519,1560.0,1531.62,1580.0,1530.0,41166,6368105233.0,3.19,-2.13,-33.38,0.33,1531.62,1580.0,1530.0,654.13,72.16,121.37,11.03,18.55,33.92,45.36
5546,2024-10-30,600519,1525.0,1532.0,1551.19,1523.41,32006,4913175983.0,1.81,0.02,0.38,0.25,1532.0,1551.19,1523.41,604.83,72.16,127.96,11.93,21.16,30.7,42.56
5547,2024-10-31,600519,1532.15,1527.79,1540.0,1520.0,29957,4575545180.0,1.31,-0.27,-4.21,0.24,1527.79,1540.0,1520.0,574.83,72.16,130.37,12.55,22.68,28.84,39.78
5548,2024-11-01,600519,1521.0,1533.75,1545.13,1520.8,32284,4954302212.0,1.59,0.39,5.96,0.26,1533.75,1545.13,1520.8,559.7,77.29,121.54,13.81,21.72,27.78,36.84
5549,2024-11-04,600519,1544.93,1548.2,1550.0,1528.06,29093,4481761764.0,1.43,0.94,14.45,0.23,1548.2,1550.0,1528.06,532.66,82.16,93.38,15.42,17.53,28.03,32.84
5550,2024-11-05,600519,1540.0,1576.99,1577.7,1536.01,45640,7134443464.0,2.69,1.86,28.79,0.36,1576.99,1577.7,1536.01,530.1,109.86,50.37,20.72,9.5,24.64,31.35
5551,2024-11-06,600519,1575.0,1571.0,1588.99,1561.22,37631,5916917616.0,1.76,-0.38,-5.99,0.3,1571.0,1588.99,1561.22,513.62,121.15,33.78,23.59,6.58,29.8,31.86
5552,2024-11-07,600519,1562.46,1649.14,1653.5,1562.3,74739,12074951757.0,5.81,4.97,78.14,0.59,1649.14,1653.5,1562.3,515.94,155.48,33.78,30.14,6.55,35.87,33.28
5553,2024-11-08,600519,1660.89,1609.97,1667.11,1601.01,60771,9885645907.0,4.01,-2.38,-39.17,0.48,1609.97,1667.11,1601.01,553.28,169.09,33.78,30.56,6.11,42.19,35.52
5554,2024-11-11,600519,1590.0,1598.01,1609.95,1567.19,43854,6957095385.0,2.66,-0.74,-11.96,0.35,1598.01,1609.95,1567.19,560.08,158.88,67.6,28.37,12.07,45.2,36.49
5555,2024-11-12,600519,1589.0,1577.2,1623.0,1573.95,49223,7844798676.0,3.07,-1.3,-20.81,0.39,1577.2,1623.0,1573.95,564.18,155.16,67.6,27.5,11.98,50.69,39.36
5556,2024-11-13,600519,1568.0,1578.5,1586.66,1561.28,29125,4594445032.0,1.61,0.08,1.3,0.23,1578.5,1586.66,1561.28,559.57,155.16,80.27,27.73,14.34,49.8,37.22
5557,2024-11-14,600519,1570.0,1573.8,1594.45,1565.65,29248,4617144097.0,1.82,-0.3,-4.7,0.23,1573.8,1594.45,1565.65,559.59,162.95,80.27,29.12,14.34,46.07,37.93
5558,2024-11-15,600519,1569.0,1559.0,1583.8,1553.0,33761,5295326892.0,1.96,-0.94,-14.8,0.27,1559.0,1583.8,1553.0,547.62,162.95,69.14,29.76,12.63,42.09,38.98
5559,2024-11-18,600519,1562.0,1559.0,1575.99,1555.0,27092,4237197499.0,1.35,0.0,0.0,0.22,1559.0,1575.99,1555.0,518.61,147.95,69.14,28.53,13.33,37.02,39.61
5560,2024-11-19,600519,1565.0,1541.92,1569.37,1525.0,33266,5138831155.0,2.85,-1.1,-17.08,0.26,1541.92,1569.37,1525.0,535.2,147.95,92.55,27.64,17.29,34.14,39.67
5561,2024-11-20,600519,1543.0,1544.81,1553.97,1531.3,21345,3292675257.0,1.47,0.19,2.89,0.17,1544.81,1553.97,1531.3,537.87,147.95,89.14,27.51,16.57,31.73,41.21
5562,2024-11-21,600519,1543.87,1545.13,1548.99,1532.0,18262,2810933515.0,1.1,0.02,0.32,0.15,1545.13,1548.99,1532.0,530.53,142.82,89.14,26.92,16.8,30.28,40.04
5563,2024-11-22,600519,1541.15,1507.82,1547.77,1507.82,33436,5107288992.0,2.59,-2.41,-37.31,0.27,1507.82,1547.77,1507.82,548.54,137.95,113.32,25.15,20.66,26.25,36.16
5564,2024-11-25,600519,1511.0,1498.57,1532.0,1496.67,33186,5011136234.0,2.34,-0.61,-9.25,0.26,1498.57,1532.0,1496.67,542.18,110.25,124.47,20.33,22.96,20.52,31.31
5565,2024-11-26,600519,1498.57,1509.0,1518.88,1488.88,25745,3876885984.0,2.0,0.7,10.43,0.2,1509.0,1518.88,1488.88,544.41,98.96,132.26,18.18,24.29,16.87,26.95
5566,2024-11-27,600519,1509.0,1519.05,1522.15,1505.0,25934,3927607772.0,1.14,0.67,10.05,0.21,1519.05,1522.15,1505.0,470.36,37.72,132.26,8.02,28.12,22.3,28.22
5567,2024-11-28,600519,1522.0,1518.0,1524.99,1502.0,23952,3627662382.0,1.51,-0.07,-1.05,0.19,1518.0,1524.99,1502.0,427.25,24.11,135.26,5.64,31.66,29.79,30.76
5568,2024-11-29,600519,1517.0,1525.74,1555.0,1513.21,36088,5534035503.0,2.75,0.51,7.74,0.29,1525.74,1555.0,1513.21,426.26,54.12,101.44,12.7,23.8,31.01,30.65
5569,2024-12-02,600519,1526.0,1525.0,1529.99,1515.1,26820,4086609952.0,0.98,-0.05,-0.74,0.21,1525.0,1529.99,1515.1,392.1,41.07,101.44,10.47,25.87,36.43,31.34
5570,2024-12-03,600519,1524.0,1526.74,1528.9,1516.08,24807,3777197199.0,0.84,0.11,1.74,0.2,1526.74,1528.9,1516.08,379.54,41.07,88.77,10.82,23.39,41.55,31.04
5571,2024-12-04,600519,1520.07,1520.0,1523.66,1510.0,23924,3626565544.0,0.89,-0.44,-6.74,0.19,1520.0,1523.66,1510.0,367.48,33.28,94.85,9.06,25.81,47.16,32.01
5572,2024-12-05,600519,1510.86,1511.0,1517.86,1510.0,16141,2441318387.0,0.52,-0.59,-9.0,0.13,1511.0,1517.86,1510.0,346.68,33.28,82.2,9.6,23.71,44.95,33.63
5573,2024-12-06,600519,1513.0,1521.01,1538.9,1508.07,32040,4883148600.0,2.04,0.66,10.01,0.26,1521.01,1538.9,1508.07,356.52,54.32,82.2,15.24,23.06,36.73,33.26
5574,2024-12-09,600519,1522.02,1518.8,1529.72,1513.2,19800,3008173586.0,1.09,-0.15,-2.21,0.16,1518.8,1529.72,1513.2,328.67,54.32,52.2,16.53,15.88,31.99,31.5
5575,2024-12-10,600519,1570.0,1546.59,1579.73,1545.18,60312,9421340719.0,2.27,1.83,27.79,0.48,1546.59,1579.73,1545.18,366.93,104.33,52.2,28.43,14.23,30.48,33.46
5576,2024-12-11,600519,1540.0,1535.6,1555.0,1530.98,29671,4569662604.0,1.55,-0.71,-10.99,0.24,1535.6,1555.0,1530.98,373.96,104.33,66.4,27.9,17.76,28.06,34.8
5577,2024-12-12,600519,1532.02,1565.8,1566.0,1529.0,41937,6510547810.0,2.41,1.97,30.2,0.33,1565.8,1566.0,1529.0,371.01,115.33,42.22,31.09,11.38,27.78,37.47
5578,2024-12-13,600519,1550.01,1519.0,1554.99,1518.88,49512,7580908315.0,2.31,-2.99,-46.8,0.39,1519.0,1554.99,1518.88,382.6,115.33,41.19,30.14,10.77,28.62,36.78
5579,2024-12-16,600519,1521.0,1527.2,1529.0,1510.71,32537,4945298799.0,1.2,0.54,8.2,0.26,1527.2,1529.0,1510.71,370.89,115.33,41.57,31.1,11.21,33.05,34.89
5580,2024-12-17,600519,1525.99,1558.0,1569.0,1521.01,54172,8398945449.0,3.14,2.02,30.8,0.43,1558.0,1569.0,1521.01,401.73,152.06,41.57,37.85,10.35,42.23,37.11
5581,2024-12-18,600519,1557.97,1571.5,1577.0,1547.1,41162,6440801971.0,1.92,0.87,13.5,0.33,1571.5,1577.0,1547.1,408.64,160.06,38.57,39.17,9.44,46.87,38.67
5582,2024-12-19,600519,1565.14,1551.01,1567.93,1550.33,24809,3862602665.0,1.12,-1.3,-20.49,0.2,1551.01,1567.93,1550.33,388.02,130.05,38.57,33.52,9.94,52.21,40.13
5583,2024-12-20,600519,1531.13,1522.0,1541.8,1520.02,28158,4307425535.0,1.4,-1.87,-29.01,0.22,1522.0,1541.8,1520.02,404.12,130.05,68.88,32.18,17.04,49.6,38.69
5584,2024-12-23,600519,1523.0,1526.45,1538.0,1517.0,21603,3300971424.0,1.38,0.29,4.45,0.17,1526.45,1538.0,1517.0,412.3,130.05,71.9,31.54,17.44,46.51,37.56
5585,2024-12-24,600519,1525.0,1538.82,1544.0,1521.59,22105,3394160299.0,1.47,0.81,12.37,0.18,1538.82,1544.0,1521.59,417.97,136.05,65.82,32.55,15.75,44.47,38.76
5586,2024-12-25,600519,1538.8,1530.0,1538.8,1526.1,17123,2621061878.0,0.83,-0.57,-8.82,0.14,1530.0,1538.8,1526.1,420.69,136.05,65.82,32.34,15.65,40.76,41.49
5587,2024-12-26,600519,1534.0,1527.79,1538.78,1523.0,18287,2798840003.0,1.03,-0.14,-2.21,0.15,1527.79,1538.78,1523.0,405.64,115.01,68.92,28.35,16.99,34.74,40.8
5588,2024-12-27,600519,1528.9,1528.97,1536.0,1519.5,20759,3170191445.0,1.08,0.08,1.18,0.17,1528.97,1536.0,1519.5,405.62,115.01,72.42,28.35,17.85,29.48,40.85
5589,2024-12-30,600519,1533.97,1525.0,1543.96,1525.0,25130,3849542646.0,1.24,-0.26,-3.97,0.2,1525.0,1543.96,1525.0,363.65,72.96,72.42,20.06,19.91,24.42,37.01
5590,2024-12-31,600519,1525.4,1524.0,1545.0,1522.01,39354,6033540366.0,1.51,-0.07,-1.0,0.31,1524.0,1545.0,1522.01,362.62,72.96,61.21,20.12,16.88,21.08,33.79
5591,2025-01-02,600519,1524.0,1488.0,1524.49,1480.0,50029,7490883773.0,2.92,-2.36,-36.0,0.4,1488.0,1524.49,1480.0,370.11,61.96,103.22,16.74,27.89,19.45,31.96
5592,2025-01-03,600519,1494.5,1475.0,1494.99,1467.01,32628,4836610288.0,1.88,-0.87,-13.0,0.26,1475.0,1494.99,1467.01,351.17,61.96,106.09,17.64,30.21,18.02,29.39
5593,2025-01-06,600519,1453.0,1440.0,1462.66,1432.8,44255,6392479712.0,2.02,-2.37,-35.0,0.35,1440.0,1462.66,1432.8,375.08,61.96,132.13,16.52,35.23,19.87,27.31
5594,2025-01-07,600519,1444.66,1440.2,1451.89,1439.0,24221,3494634227.0,0.9,0.01,0.2,0.19,1440.2,1451.89,1439.0,339.98,21.96,132.13,6.46,38.86,28.0,28.74
5595,2025-01-08,600519,1440.0,1442.5,1451.82,1426.66,35258,5071821246.0,1.75,0.16,2.3,0.28,1442.5,1451.82,1426.66,335.24,13.96,144.47,4.16,43.09,41.67,33.05
5596,2025-01-09,600519,1448.99,1444.0,1464.58,1432.98,29706,4295852736.0,2.19,0.1,1.5,0.24,1444.0,1464.58,1432.98,345.67,26.72,144.47,7.73,41.79,51.67,36.38
5597,2025-01-10,600519,1447.1,1436.0,1451.95,1436.0,21872,3154677598.0,1.1,-0.55,-8.0,0.17,1436.0,1451.95,1436.0,330.63,26.72,114.16,8.08,34.53,57.86,38.65
5598,2025-01-13,600519,1425.0,1443.98,1444.44,1422.01,21083,3030806870.0,1.56,0.56,7.98,0.17,1443.98,1444.44,1422.01,332.06,26.72,125.13,8.05,37.68,64.28,41.15
