,Date,code,Open,Close,High,Low,Vol,VoT,振幅,涨跌幅,涨跌额,exchange,CLOSE,HIGH,LOW,CCI
765,2004-11-12,600519,38.68,38.5,39.1,38.27,5668,21837428.0,2.14,-0.77,-0.3,0.5,38.5,39.1,38.27,1.28
766,2004-11-15,600519,38.51,38.76,38.8,37.6,8948,34292416.0,3.12,0.68,0.26,0.8,38.76,38.8,37.6,-15.52
767,2004-11-16,600519,38.5,38.0,38.76,38.0,3298,12563653.0,1.96,-1.96,-0.76,0.29,38.0,38.76,38.0,-19.48
768,2004-11-17,600519,38.0,38.0,38.21,37.7,8033,30415917.0,1.34,0.0,0.0,0.71,38.0,38.21,37.7,-42.3
769,2004-11-18,600519,37.98,37.98,38.25,37.55,2624,9967008.0,1.84,-0.05,-0.02,0.23,37.98,38.25,37.55,-39.9
770,2004-11-19,600519,38.01,37.91,38.01,37.7,3196,12098840.0,0.82,-0.18,-0.07,0.28,37.91,38.01,37.7,-37.14
771,2004-11-22,600519,37.81,37.4,37.9,37.1,6429,24094050.0,2.11,-1.35,-0.51,0.57,37.4,37.9,37.1,-72.07
772,2004-11-23,600519,37.25,36.87,37.59,36.8,6156,22797433.0,2.11,-1.42,-0.53,0.55,36.87,37.59,36.8,-100.69
773,2004-11-24,600519,36.79,36.55,37.2,36.5,4292,15819097.0,1.9,-0.87,-0.32,0.38,36.55,37.2,36.5,-115.69
774,2004-11-25,600519,36.41,37.63,38.08,36.41,5924,22286271.0,4.57,2.95,1.08,0.53,37.63,38.08,36.41,-57.81
775,2004-11-26,600519,37.62,37.61,37.96,37.3,1974,7411584.0,1.75,-0.05,-0.02,0.18,37.61,37.96,37.3,-42.0
776,2004-11-29,600519,37.65,38.09,38.56,37.6,5443,20728652.0,2.55,1.28,0.48,0.48,38.09,38.56,37.6,13.63
777,2004-11-30,600519,37.33,37.05,38.0,37.0,1618,6026605.0,2.63,-2.73,-1.04,0.14,37.05,38.0,37.0,-67.63
778,2004-12-01,600519,37.51,36.99,37.51,36.8,785,2900938.0,1.92,-0.16,-0.06,0.07,36.99,37.51,36.8,-88.66
779,2004-12-02,600519,37.2,37.0,37.2,36.5,3985,14671547.0,1.89,0.03,0.01,0.35,37.0,37.2,36.5,-104.47
780,2004-12-03,600519,36.8,36.74,37.09,36.6,626,2303971.0,1.32,-0.7,-0.26,0.06,36.74,37.09,36.6,-105.48
781,2004-12-06,600519,37.0,36.69,37.0,36.51,1111,4068796.0,1.33,-0.14,-0.05,0.1,36.69,37.0,36.51,-104.77
782,2004-12-07,600519,36.52,36.78,37.1,36.51,1899,6998528.0,1.61,0.25,0.09,0.17,36.78,37.1,36.51,-81.16
783,2004-12-08,600519,37.0,36.81,37.17,36.5,10291,37575758.0,1.82,0.08,0.03,0.91,36.81,37.17,36.5,-67.15
784,2004-12-09,600519,36.81,36.59,37.5,36.58,11349,41890865.0,2.5,-0.6,-0.22,1.01,36.59,37.5,36.58,-49.17
785,2004-12-10,600519,36.66,37.0,37.01,36.63,897,3311205.0,1.04,1.12,0.41,0.08,37.0,37.01,36.63,-45.75
786,2004-12-13,600519,36.6,37.1,37.2,36.6,2208,8189873.0,1.62,0.27,0.1,0.2,37.1,37.2,36.6,-24.11
787,2004-12-14,600519,37.0,36.78,37.1,36.78,1245,4601617.0,0.86,-0.86,-0.32,0.11,36.78,37.1,36.78,-44.67
788,2004-12-15,600519,36.58,36.51,37.08,36.5,10970,40055481.0,1.58,-0.73,-0.27,0.98,36.51,37.08,36.5,-79.78
789,2004-12-16,600519,36.5,36.76,36.88,36.3,11500,42361519.0,1.59,0.68,0.25,1.02,36.76,36.88,36.3,-92.51
790,2004-12-17,600519,36.5,36.2,36.55,36.07,1049,3805636.0,1.31,-1.52,-0.56,0.09,36.2,36.55,36.07,-241.4
791,2004-12-20,600519,36.0,34.9,36.5,34.82,2459,8749161.0,4.64,-3.59,-1.3,0.22,34.9,36.5,34.82,-339.24
792,2004-12-21,600519,35.0,34.73,35.4,34.66,2199,7700170.0,2.12,-0.49,-0.17,0.2,34.73,35.4,34.66,-249.06
793,2004-12-22,600519,34.67,35.3,35.35,34.18,3169,11055083.0,3.37,1.64,0.57,0.28,35.3,35.35,34.18,-167.67
794,2004-12-23,600519,35.3,35.2,35.77,35.2,6883,24351861.0,1.61,-0.28,-0.1,0.61,35.2,35.77,35.2,-93.2
795,2004-12-24,600519,35.0,35.5,35.85,35.0,4470,15920008.0,2.41,0.85,0.3,0.4,35.5,35.85,35.0,-72.01
796,2004-12-27,600519,35.5,36.0,36.07,35.5,1571,5614076.0,1.61,1.41,0.5,0.14,36.0,36.07,35.5,-27.56
797,2004-12-28,600519,35.5,36.67,36.93,35.5,2924,10655265.0,3.97,1.86,0.67,0.26,36.67,36.93,35.5,25.17
798,2004-12-29,600519,36.99,37.28,37.48,36.67,5655,21025179.0,2.21,1.66,0.61,0.5,37.28,37.48,36.67,98.19
799,2004-12-30,600519,36.9,36.81,37.25,36.33,3345,12358921.0,2.47,-1.26,-0.47,0.3,36.81,37.25,36.33,65.62
800,2004-12-31,600519,36.7,36.64,37.7,36.08,5870,21514898.0,4.4,-0.46,-0.17,0.52,36.64,37.7,36.08,68.7
801,2005-01-04,600519,36.4,36.45,36.8,36.0,2349,8566179.0,2.18,-0.52,-0.19,0.21,36.45,36.8,36.0,34.85
802,2005-01-05,600519,36.4,37.24,37.28,36.23,6139,22582400.0,2.88,2.17,0.79,0.55,37.24,37.28,36.23,83.28
803,2005-01-06,600519,37.0,36.6,37.1,36.5,5524,20282548.0,1.61,-1.72,-0.64,0.49,36.6,37.1,36.5,63.53
804,2005-01-07,600519,36.5,36.9,37.2,36.5,3003,11115440.0,1.91,0.82,0.3,0.27,36.9,37.2,36.5,68.91
805,2005-01-10,600519,36.9,38.25,38.3,36.9,10718,40597723.0,3.79,3.66,1.35,0.95,38.25,38.3,36.9,139.63
806,2005-01-11,600519,38.26,38.3,38.6,38.2,5004,19240403.0,1.05,0.13,0.05,0.44,38.3,38.6,38.2,170.14
807,2005-01-12,600519,38.28,38.4,38.45,37.88,3389,12949338.0,1.49,0.26,0.1,0.3,38.4,38.45,37.88,147.44
808,2005-01-13,600519,38.1,38.62,38.85,38.1,2884,11159242.0,1.95,0.57,0.22,0.26,38.62,38.85,38.1,140.58
809,2005-01-14,600519,38.45,37.92,38.7,37.7,3338,12691131.0,2.59,-1.81,-0.7,0.3,37.92,38.7,37.7,83.56
810,2005-01-17,600519,37.45,37.9,38.18,37.11,1812,6845213.0,2.82,-0.05,-0.02,0.16,37.9,38.18,37.11,38.08
811,2005-01-18,600519,37.9,38.5,38.5,37.7,2638,10016326.0,2.11,1.58,0.6,0.23,38.5,38.5,37.7,75.42
812,2005-01-19,600519,38.0,37.92,38.88,37.9,2652,10180585.0,2.55,-1.51,-0.58,0.24,37.92,38.88,37.9,65.78
813,2005-01-20,600519,37.84,37.91,37.99,37.5,974,3670093.0,1.29,-0.03,-0.01,0.09,37.91,37.99,37.5,18.23
814,2005-01-21,600519,37.6,37.9,38.0,36.5,3177,11879307.0,3.96,-0.03,-0.01,0.28,37.9,38.0,36.5,-24.48
815,2005-01-24,600519,37.95,38.26,38.59,37.68,4173,15943177.0,2.4,0.95,0.36,0.37,38.26,38.59,37.68,53.25
816,2005-01-25,600519,38.5,39.39,39.5,38.15,5817,22704867.0,3.53,2.95,1.13,0.52,39.39,39.5,38.15,150.68
817,2005-01-26,600519,39.45,39.39,39.8,38.98,3735,14767520.0,2.08,0.0,0.0,0.33,39.39,39.8,38.98,190.8
818,2005-01-27,600519,39.09,39.22,39.45,39.09,1022,4007784.0,0.91,-0.43,-0.17,0.09,39.22,39.45,39.09,146.99
819,2005-01-28,600519,39.22,39.09,39.22,38.61,1341,5226481.0,1.56,-0.33,-0.13,0.12,39.09,39.22,38.61,84.93
820,2005-01-31,600519,38.6,39.36,39.4,38.6,1165,4552532.0,2.05,0.69,0.27,0.1,39.36,39.4,38.6,87.46
821,2005-02-01,600519,39.0,39.0,39.3,38.67,4003,15598247.0,1.6,-0.91,-0.36,0.36,39.0,39.3,38.67,60.75
822,2005-02-02,600519,38.91,39.85,39.98,38.91,5378,21280023.0,2.74,2.18,0.85,0.48,39.85,39.98,38.91,109.28
823,2005-02-03,600519,39.85,39.35,39.85,39.0,4443,17455936.0,2.13,-1.25,-0.5,0.4,39.35,39.85,39.0,78.08
824,2005-02-04,600519,39.39,39.66,39.85,39.0,4008,15785371.0,2.16,0.79,0.31,0.36,39.66,39.85,39.0,81.27
825,2005-02-16,600519,39.98,39.82,40.0,39.6,4441,17660778.0,1.01,0.4,0.16,0.39,39.82,40.0,39.6,106.11
826,2005-02-17,600519,39.95,39.02,39.95,38.8,11592,45296879.0,2.89,-2.01,-0.8,1.03,39.02,39.95,38.8,36.73
827,2005-02-18,600519,38.86,39.26,39.3,38.86,9595,37550338.0,1.13,0.62,0.24,0.85,39.26,39.3,38.86,10.74
828,2005-02-21,600519,39.28,40.3,40.5,39.27,10630,42401501.0,3.13,2.65,1.04,0.95,40.3,40.5,39.27,165.96
829,2005-02-22,600519,40.3,40.39,40.5,40.0,5629,22687067.0,1.24,0.22,0.09,0.5,40.39,40.5,40.0,191.67
830,2005-02-23,600519,40.48,41.42,41.5,40.16,5647,23056177.0,3.32,2.55,1.03,0.5,41.42,41.5,40.16,231.98
831,2005-02-24,600519,41.3,43.0,43.15,41.01,9447,40046102.0,5.17,3.81,1.58,0.84,43.0,43.15,41.01,260.07
832,2005-02-25,600519,43.25,42.98,43.25,42.53,5991,25777149.0,1.67,-0.05,-0.02,0.53,42.98,43.25,42.53,207.18
833,2005-02-28,600519,42.98,43.5,44.26,42.68,4483,19453353.0,3.68,1.21,0.52,0.4,43.5,44.26,42.68,173.67
834,2005-03-01,600519,43.9,43.47,43.9,42.8,5506,23670511.0,2.53,-0.07,-0.03,0.49,43.47,43.9,42.8,128.59
835,2005-03-02,600519,42.88,42.51,43.39,42.5,11397,48820913.0,2.05,-2.21,-0.96,1.01,42.51,43.39,42.5,83.72
836,2005-03-03,600519,42.28,42.78,42.98,42.2,3430,14586728.0,1.83,0.64,0.27,0.3,42.78,42.98,42.2,65.39
837,2005-03-04,600519,42.43,43.2,43.4,42.43,4365,18804824.0,2.27,0.98,0.42,0.39,43.2,43.4,42.43,69.32
838,2005-03-07,600519,43.25,44.65,45.0,43.25,10223,45290496.0,4.05,3.36,1.45,0.91,44.65,45.0,43.25,108.75
839,2005-03-08,600519,45.0,45.26,45.38,44.31,6586,29575338.0,2.4,1.37,0.61,0.59,45.26,45.38,44.31,123.17
840,2005-03-09,600519,45.6,46.08,46.78,45.3,4713,21694338.0,3.27,1.81,0.82,0.42,46.08,46.78,45.3,158.58
841,2005-03-10,600519,47.0,45.62,47.0,44.3,4726,21498741.0,5.86,-1.0,-0.46,0.42,45.62,47.0,44.3,127.19
842,2005-03-11,600519,45.6,46.38,46.78,44.7,9362,42521284.0,4.56,1.67,0.76,0.83,46.38,46.78,44.7,121.3
843,2005-03-14,600519,45.8,47.32,48.9,45.6,10379,48987452.0,7.12,2.03,0.94,0.92,47.32,48.9,45.6,149.32
844,2005-03-15,600519,47.3,46.88,47.55,46.6,5783,27220784.0,2.01,-0.93,-0.44,0.51,46.88,47.55,46.6,116.25
845,2005-03-16,600519,46.5,46.88,47.0,45.95,6830,31720439.0,2.24,0.0,0.0,0.61,46.88,47.0,45.95,84.13
846,2005-03-17,600519,46.7,47.49,48.29,46.2,5016,23726912.0,4.46,1.3,0.61,0.45,47.49,48.29,46.2,100.67
847,2005-03-18,600519,47.49,47.14,47.6,46.5,2405,11319532.0,2.32,-0.74,-0.35,0.21,47.14,47.6,46.5,78.63
848,2005-03-21,600519,47.0,47.0,47.45,46.0,2701,12692125.0,3.08,-0.3,-0.14,0.24,47.0,47.45,46.0,60.13
849,2005-03-22,600519,47.0,48.78,49.38,46.8,12259,59468831.0,5.49,3.79,1.78,1.09,48.78,49.38,46.8,122.97
850,2005-03-23,600519,48.9,49.03,50.2,48.74,12551,62550272.0,2.99,0.51,0.25,1.12,49.03,50.2,48.74,160.05
851,2005-03-24,600519,49.0,47.02,49.15,46.5,9163,43515225.0,5.4,-4.1,-2.01,0.81,47.02,49.15,46.5,56.18
852,2005-03-25,600519,47.0,47.28,47.9,46.22,2329,10960985.0,3.57,0.55,0.26,0.21,47.28,47.9,46.22,16.74
853,2005-03-28,600519,47.3,49.09,49.38,47.0,2429,11802982.0,5.03,3.83,1.81,0.22,49.09,49.38,47.0,117.56
854,2005-03-29,600519,49.09,48.11,49.9,48.0,2449,11989719.0,3.87,-2.0,-0.98,0.22,48.11,49.9,48.0,110.13
855,2005-03-30,600519,48.0,47.37,48.0,47.1,2480,11744620.0,1.87,-1.54,-0.74,0.22,47.37,48.0,47.1,-1.33
856,2005-03-31,600519,47.02,48.11,48.2,46.8,1507,7129716.0,2.96,1.56,0.74,0.13,48.11,48.2,46.8,7.97
857,2005-04-01,600519,48.08,48.97,50.1,48.0,3411,16774374.0,4.36,1.79,0.86,0.3,48.97,50.1,48.0,117.14
858,2005-04-04,600519,48.97,49.94,50.09,48.45,5428,26985512.0,3.35,1.98,0.97,0.48,49.94,50.09,48.45,127.16
859,2005-04-05,600519,50.2,49.95,50.99,49.7,4902,24660016.0,2.58,0.02,0.01,0.44,49.95,50.99,49.7,152.07
860,2005-04-06,600519,50.17,51.16,51.29,49.59,5675,28795816.0,3.4,2.42,1.21,0.5,51.16,51.29,49.59,152.38
861,2005-04-07,600519,51.2,50.08,52.49,50.0,12438,64340829.0,4.87,-2.11,-1.08,1.11,50.08,52.49,50.0,136.09
862,2005-04-08,600519,50.08,49.9,50.08,48.31,4505,22165004.0,3.53,-0.36,-0.18,0.4,49.9,50.08,48.31,37.28
863,2005-04-11,600519,49.8,48.2,49.8,47.7,9126,44306742.0,4.21,-3.41,-1.7,0.81,48.2,49.8,47.7,-23.35
864,2005-04-12,600519,48.22,47.57,48.3,47.35,1995,9516181.0,1.97,-1.31,-0.63,0.18,47.57,48.3,47.35,-70.31
865,2005-04-13,600519,48.3,48.89,49.39,48.0,8689,42332154.0,2.92,2.77,1.32,0.77,48.89,49.39,48.0,-8.32
866,2005-04-14,600519,48.9,48.99,49.18,48.1,1915,9295179.0,2.21,0.2,0.1,0.17,48.99,49.18,48.1,-19.01
867,2005-04-15,600519,49.5,48.8,49.5,48.5,1636,7963442.0,2.04,-0.39,-0.19,0.15,48.8,49.5,48.5,-7.49
868,2005-04-18,600519,48.68,47.56,48.7,47.52,2957,14168640.0,2.42,-2.54,-1.24,0.26,47.56,48.7,47.52,-82.77
869,2005-04-19,600519,47.5,46.5,47.78,46.4,7808,36608850.0,2.9,-2.23,-1.06,0.69,46.5,47.78,46.4,-154.52
870,2005-04-20,600519,46.48,46.84,46.99,46.32,5358,24960623.0,1.44,0.73,0.34,0.48,46.84,46.99,46.32,-150.5
871,2005-04-21,600519,46.6,48.27,48.5,46.5,2809,13403617.0,4.27,3.05,1.43,0.25,48.27,48.5,46.5,-67.18
872,2005-04-22,600519,48.33,48.12,48.74,47.9,3520,16950065.0,1.74,-0.31,-0.15,0.31,48.12,48.74,47.9,-28.73
873,2005-04-25,600519,49.1,52.0,52.5,48.61,12704,65092003.0,8.08,8.06,3.88,1.13,52.0,52.5,48.61,147.06
874,2005-04-26,600519,51.99,52.27,53.53,51.8,13609,71600714.0,3.33,0.52,0.27,1.21,52.27,53.53,51.8,202.46
875,2005-04-27,600519,51.88,52.82,53.12,51.81,7473,39437614.0,2.51,1.05,0.55,0.66,52.82,53.12,51.81,174.3
876,2005-04-28,600519,52.82,53.0,53.5,52.23,8521,45118705.0,2.4,0.34,0.18,0.76,53.0,53.5,52.23,141.51
877,2005-04-29,600519,52.3,53.0,53.15,52.01,6825,35950860.0,2.15,0.0,0.0,0.61,53.0,53.15,52.01,105.36
878,2005-05-09,600519,52.5,51.52,52.95,51.31,7656,39655697.0,3.09,-2.79,-1.48,0.68,51.52,52.95,51.31,66.4
879,2005-05-10,600519,51.0,50.66,51.3,49.8,6447,32384041.0,2.91,-1.67,-0.86,0.57,50.66,51.3,49.8,19.91
880,2005-05-11,600519,50.7,49.35,50.7,49.2,6785,33782884.0,2.96,-2.59,-1.31,0.6,49.35,50.7,49.2,-9.56
881,2005-05-12,600519,48.5,48.9,50.47,48.05,14251,69749251.0,4.9,-0.91,-0.45,1.27,48.9,50.47,48.05,-30.57
882,2005-05-13,600519,48.51,48.72,49.89,47.99,15077,73784829.0,3.89,-0.37,-0.18,1.34,48.72,49.89,47.99,-43.44
883,2005-05-16,600519,48.48,48.9,49.3,48.18,2596,12703148.0,2.3,0.37,0.18,0.23,48.9,49.3,48.18,-54.53
884,2005-05-17,600519,49.0,49.65,50.1,48.9,7725,38326325.0,2.45,1.53,0.75,0.69,49.65,50.1,48.9,-38.18
885,2005-05-18,600519,49.89,48.0,49.9,46.52,9678,46208050.0,6.81,-3.32,-1.65,0.86,48.0,49.9,46.52,-100.38
886,2005-05-19,600519,48.0,49.17,49.65,47.05,5123,25028891.0,5.42,2.44,1.17,0.46,49.17,49.65,47.05,-82.22
887,2005-05-20,600519,49.01,49.15,50.14,49.01,5845,29146429.0,2.3,-0.04,-0.02,0.52,49.15,50.14,49.01,-41.34
888,2005-05-23,600519,49.01,48.39,49.89,48.0,2615,12730239.0,3.85,-1.55,-0.76,0.23,48.39,49.89,48.0,-63.24
889,2005-05-24,600519,48.39,48.16,48.65,48.06,1379,6674005.0,1.22,-0.48,-0.23,0.12,48.16,48.65,48.06,-80.62
890,2005-05-25,600519,48.06,47.8,48.1,47.6,3208,15348058.0,1.04,-0.75,-0.36,0.29,47.8,48.1,47.6,-104.69
891,2005-05-26,600519,47.9,46.05,48.01,45.8,10634,49432691.0,4.62,-3.66,-1.75,0.95,46.05,48.01,45.8,-179.31
892,2005-05-27,600519,45.5,44.8,45.9,44.15,15950,71377627.0,3.8,-2.71,-1.25,1.42,44.8,45.9,44.15,-245.75
893,2005-05-30,600519,44.0,44.7,45.2,43.31,9035,40352669.0,4.22,-0.22,-0.1,0.8,44.7,45.2,43.31,-201.45
894,2005-05-31,600519,44.65,44.57,45.2,44.28,11880,53080356.0,2.06,-0.29,-0.13,1.06,44.57,45.2,44.28,-138.61
895,2005-06-01,600519,44.6,44.7,45.0,43.55,8658,38201051.0,3.25,0.29,0.13,0.77,44.7,45.0,43.55,-116.9
896,2005-06-02,600519,44.5,41.1,44.5,40.5,25298,105700729.0,8.95,-8.05,-3.6,2.25,41.1,44.5,40.5,-159.06
897,2005-06-03,600519,40.5,42.19,42.5,39.62,7147,29143703.0,7.01,2.65,1.09,0.64,42.19,42.5,39.62,-141.28
898,2005-06-06,600519,41.83,44.64,44.8,41.33,4214,18349446.0,8.22,5.81,2.45,0.37,44.64,44.8,41.33,-68.25
899,2005-06-07,600519,44.95,45.24,46.2,44.66,5989,27080944.0,3.45,1.34,0.6,0.53,45.24,46.2,44.66,-11.73
900,2005-06-08,600519,44.8,49.41,49.74,44.8,11039,52789496.0,10.92,9.22,4.17,0.98,49.41,49.74,44.8,72.39
901,2005-06-09,600519,49.3,48.33,50.18,48.0,7770,38204045.0,4.41,-2.19,-1.08,0.69,48.33,50.18,48.0,103.18
902,2005-06-10,600519,48.12,47.02,48.87,46.6,4165,19681140.0,4.7,-2.71,-1.31,0.37,47.02,48.87,46.6,65.93
903,2005-06-13,600519,47.15,47.23,48.0,46.55,7070,33389071.0,3.08,0.45,0.21,0.63,47.23,48.0,46.55,63.08
904,2005-06-14,600519,47.0,47.67,48.47,47.0,7271,34530651.0,3.11,0.93,0.44,0.65,47.67,48.47,47.0,79.99
905,2005-06-15,600519,47.11,47.63,48.0,47.1,1597,7599370.0,1.89,-0.08,-0.04,0.14,47.63,48.0,47.1,69.7
906,2005-06-16,600519,47.7,48.49,48.51,47.5,5932,28452404.0,2.12,1.81,0.86,0.53,48.49,48.51,47.5,76.44
907,2005-06-17,600519,48.5,48.5,49.0,47.62,3263,15703945.0,2.85,0.02,0.01,0.29,48.5,49.0,47.62,72.37
908,2005-06-20,600519,49.0,51.8,53.1,48.5,12369,62906075.0,9.48,6.8,3.3,1.1,51.8,53.1,48.5,136.1
909,2005-06-21,600519,51.49,50.82,51.99,50.56,2598,13347957.0,2.76,-1.89,-0.98,0.23,50.82,51.99,50.56,123.16
910,2005-06-22,600519,50.8,52.31,52.5,50.79,6122,31728393.0,3.36,2.93,1.49,0.54,52.31,52.5,50.79,143.45
911,2005-06-23,600519,52.28,52.09,52.57,51.69,5276,27503937.0,1.68,-0.42,-0.22,0.47,52.09,52.57,51.69,133.74
912,2005-06-24,600519,51.66,52.51,52.6,49.1,6150,31786457.0,6.72,0.81,0.42,0.55,52.51,52.6,49.1,88.65
913,2005-06-27,600519,52.8,54.85,54.94,52.4,10824,58344425.0,4.84,4.46,2.34,0.96,54.85,54.94,52.4,149.2
914,2005-06-28,600519,54.0,53.4,54.49,53.02,3766,20129464.0,2.68,-2.64,-1.45,0.33,53.4,54.49,53.02,111.73
915,2005-06-30,600519,53.0,53.65,54.35,53.0,12778,68740725.0,2.53,0.47,0.25,1.14,53.65,54.35,53.0,96.42
916,2005-07-01,600519,54.99,52.36,54.99,51.21,6104,32182036.0,7.05,-2.4,-1.29,0.54,52.36,54.99,51.21,65.2
917,2005-07-04,600519,52.0,52.29,52.8,51.52,3019,15730157.0,2.44,-0.13,-0.07,0.27,52.29,52.8,51.52,39.16
918,2005-07-05,600519,52.0,51.97,52.0,51.56,2248,11662288.0,0.84,-0.61,-0.32,0.2,51.97,52.0,51.56,17.83
919,2005-07-06,600519,51.75,50.31,52.0,50.0,6317,32226601.0,3.85,-3.19,-1.66,0.56,50.31,52.0,50.0,-46.17
920,2005-07-07,600519,50.0,50.51,50.96,49.66,5785,29052550.0,2.58,0.4,0.2,0.51,50.51,50.96,49.66,-87.05
921,2005-07-08,600519,50.16,51.9,52.2,50.16,6931,35940472.0,4.04,2.75,1.39,0.62,51.9,52.2,50.16,-45.23
922,2005-07-11,600519,52.0,51.96,53.1,51.76,6563,34538170.0,2.58,0.12,0.06,0.58,51.96,53.1,51.76,12.27
923,2005-07-12,600519,51.87,53.5,53.7,51.24,5712,30210107.0,4.73,2.96,1.54,0.51,53.5,53.7,51.24,45.73
924,2005-07-13,600519,53.39,52.5,53.48,50.5,3858,19981575.0,5.57,-1.87,-1.0,0.34,52.5,53.48,50.5,-7.87
925,2005-07-14,600519,52.0,52.9,52.98,51.97,2013,10624551.0,1.92,0.76,0.4,0.18,52.9,52.98,51.97,25.64
926,2005-07-15,600519,52.51,52.99,53.28,52.51,1003,5300561.0,1.46,0.17,0.09,0.09,52.99,53.28,52.51,42.5
927,2005-07-18,600519,52.95,52.7,53.2,52.56,1564,8258010.0,1.21,-0.55,-0.29,0.14,52.7,53.2,52.56,46.01
928,2005-07-19,600519,52.68,52.95,53.37,52.6,1325,7015760.0,1.46,0.47,0.25,0.12,52.95,53.37,52.6,68.54
929,2005-07-20,600519,52.94,52.11,52.97,51.92,3012,15767931.0,1.98,-1.59,-0.84,0.27,52.11,52.97,51.92,17.78
930,2005-07-21,600519,52.11,51.98,52.56,51.3,2537,13127981.0,2.42,-0.25,-0.13,0.23,51.98,52.56,51.3,-17.77
931,2005-07-22,600519,52.0,52.07,52.87,51.58,6096,31708848.0,2.48,0.17,0.09,0.54,52.07,52.87,51.58,7.85
932,2005-07-25,600519,52.01,51.36,52.28,51.08,6962,35971529.0,2.3,-1.36,-0.71,0.62,51.36,52.28,51.08,-55.0
933,2005-07-26,600519,51.0,51.79,52.08,51.0,8008,41433496.0,2.1,0.84,0.43,0.71,51.79,52.08,51.0,-64.32
934,2005-07-27,600519,52.28,52.87,53.2,52.0,5370,28350004.0,2.32,2.09,1.08,0.48,52.87,53.2,52.0,59.04
935,2005-07-28,600519,52.88,53.3,53.48,52.53,8593,45732284.0,1.8,0.81,0.43,0.76,53.3,53.48,52.53,107.17
936,2005-07-29,600519,53.02,53.16,53.5,53.0,2425,12951117.0,0.94,-0.26,-0.14,0.22,53.16,53.5,53.0,105.99
937,2005-08-01,600519,53.24,53.58,53.8,53.0,3840,20465514.0,1.5,0.79,0.42,0.34,53.58,53.8,53.0,123.66
938,2005-08-02,600519,53.53,53.38,53.7,52.75,4263,22676468.0,1.77,-0.37,-0.2,0.38,53.38,53.7,52.75,87.58
939,2005-08-03,600519,53.2,53.59,53.7,53.0,8184,43619808.0,1.31,0.39,0.21,0.73,53.59,53.7,53.0,92.8
940,2005-08-04,600519,53.69,55.51,55.8,53.69,10560,58044426.0,3.94,3.58,1.92,0.94,55.51,55.8,53.69,217.68
941,2005-08-05,600519,46.66,46.65,47.46,46.0,6365,29678263.0,2.63,-15.96,-8.86,0.47,46.65,47.46,46.0,-331.64
942,2005-08-08,600519,46.7,46.11,46.98,44.8,8546,39434837.0,4.67,-1.16,-0.54,0.63,46.11,46.98,44.8,-236.35
943,2005-08-09,600519,46.0,45.44,46.0,45.11,5842,26540331.0,1.93,-1.45,-0.67,0.43,45.44,46.0,45.11,-171.4
944,2005-08-10,600519,45.12,46.17,46.5,45.12,5800,26665195.0,3.04,1.61,0.73,0.43,46.17,46.5,45.12,-118.99
945,2005-08-11,600519,46.01,47.37,47.4,46.01,13594,63589532.0,3.01,2.6,1.2,1.01,47.37,47.4,46.01,-78.07
946,2005-08-12,600519,47.37,47.02,47.4,46.37,4715,22081209.0,2.17,-0.74,-0.35,0.35,47.02,47.4,46.37,-65.9
947,2005-08-15,600519,46.89,47.99,48.59,46.0,7020,32711316.0,5.51,2.06,0.97,0.52,47.99,48.59,46.0,-46.97
948,2005-08-16,600519,47.99,47.48,47.99,46.94,5752,27203993.0,2.19,-1.06,-0.51,0.43,47.48,47.99,46.94,-41.73
949,2005-08-17,600519,49.69,48.82,52.23,46.5,12507,60400828.0,12.07,2.82,1.34,0.93,48.82,52.23,46.5,-3.02
950,2005-08-18,600519,49.5,47.09,49.8,47.0,10989,52638476.0,5.74,-3.54,-1.73,0.81,47.09,49.8,47.0,-23.45
951,2005-08-19,600519,46.88,47.09,47.44,46.68,4973,23314587.0,1.61,0.0,0.0,0.37,47.09,47.44,46.68,-39.22
952,2005-08-22,600519,46.98,47.5,47.81,46.5,6930,32877617.0,2.78,0.87,0.41,0.51,47.5,47.81,46.5,-27.57
953,2005-08-23,600519,47.2,48.01,48.06,47.2,4786,22825313.0,1.81,1.07,0.51,0.35,48.01,48.06,47.2,4.97
954,2005-08-24,600519,48.0,47.95,48.2,47.56,3214,15394347.0,1.33,-0.12,-0.06,0.24,47.95,48.2,47.56,69.99
955,2005-08-25,600519,47.96,47.95,48.08,47.6,3540,16937359.0,1.0,0.0,0.0,0.26,47.95,48.08,47.6,59.06
956,2005-08-26,600519,47.71,48.42,48.75,47.71,4582,22162003.0,2.17,0.98,0.47,0.34,48.42,48.75,47.71,87.4
957,2005-08-29,600519,48.5,48.69,48.88,48.4,5128,24984384.0,0.99,0.56,0.27,0.38,48.69,48.88,48.4,113.1
958,2005-08-30,600519,48.6,48.38,48.85,48.1,2453,11883761.0,1.54,-0.64,-0.31,0.18,48.38,48.85,48.1,80.84
959,2005-08-31,600519,48.1,48.86,48.98,48.01,2394,11660189.0,2.0,0.99,0.48,0.18,48.86,48.98,48.01,89.51
960,2005-09-01,600519,48.76,50.0,50.32,48.76,5487,27342423.0,3.19,2.33,1.14,0.41,50.0,50.32,48.76,176.65
961,2005-09-02,600519,49.8,50.56,51.15,49.8,4998,25226079.0,2.7,1.12,0.56,0.37,50.56,51.15,49.8,199.03
962,2005-09-05,600519,50.5,50.95,51.58,50.5,3911,19986278.0,2.14,0.77,0.39,0.29,50.95,51.58,50.5,184.28
